0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,9.83751e-07,2.95125e-06,5.90251e-06,9.83751e-06,1.47563e-05,2.06588e-05,2.7545e-05,3.54151e-05,4.42688e-05,5.41064e-05,6.49277e-05,7.67327e-05,8.95215e-05,0.000103294,0.00011805,0.00013379,0.000150514,0.000168222,0.000186913,0.000206588,0.000227247,0.000248889,0.000271515,0.000295124,0.000319717,0.000345294,0.000371854,0.000399397,0.000427923,0.000457433,0.000487925,0.0005194,0.000551857,0.000585297,0.000619718,0.000655121,0.000691505,0.000728869,0.000767214,0.000806538,0.00084684,0.000888121,0.000930378,0.000973611,0.00101782,0.001063,0.00110915,0.00115628,0.00120437,0.00125343,0.00130345,0.00135444,0.00140638,0.00145929,0.00151314,0.00156795,0.0016237,0.00168039,0.00173802,0.00179658,0.00185607,0.00191648,0.0019778,0.00204003,0.00210316,0.00216718,0.00223209,0.00229787,0.00236452,0.00243202,0.00250036,0.00256953,0.00263951,0.0027103,0.00278188,0.00285423,0.00292733,0.00300117,0.00307572,0.00315097,0.0032269,0.00330347,0.00338068,0.00345848,0.00353686,0.00361579,0.00369523,0.00377516,0.00385553,0.00393632,0.0040175,0.00409901,0.00418082,0.00426289,0.00434517,0.00442762,0.00451019,0.00459283,0.00467549,0.00475812,0.00484065,0.00492304,0.00500522,0.00508712,0.0051687,0.00524987,0.00533058,0.00541074,0.0054903,0.00556918,0.00564731,0.0057246,0.00580097,0.00587636,0.00595067,0.00602383,0.00609576,0.00616635,0.00623555,0.00630324,0.00636936,0.0064338,0.00649649,0.00655733,0.00661625,0.00667314,0.00672793,0.00678052,0.00683084,0.00687879,0.0069243,0.00696728,0.00700766,0.00704535,0.00708028,0.00711237,0.00714157,0.00716778,0.00719096,0.00721104,0.00722795,0.00724165,0.00725207,0.00725917,0.0072629,0.00726322,0.00726009,0.00725348,0.00724334,0.00722966,0.0072124,0.00719155,0.00716708,0.00713897,0.00710723,0.00707183,0.00703276,0.00699002,0.00694361,0.00689352,0.00683974,0.00678228,0.00672114,0.0066563,0.00658778,0.00651555,0.00643962,0.00635997,0.00627659,0.00618945,0.00609853,0.00600379,0.00590519,0.00580268,0.00569618,0.00558561,0.00547088,0.00535186,0.00522841,0.00510034,0.00496746,0.00482951,0.00468618,0.00453711,0.00438185,0.00421987,0.00405048,0.00387286,0.00368594,0.00348838,0.00327837,0.00305351,0.00281037,0.00254394,0.00224628,0.0019036,0.00148826,0.000931332,0,
0,2.95125e-06,7.87001e-06,1.47563e-05,2.361e-05,3.44313e-05,4.72201e-05,6.19764e-05,7.87002e-05,9.73915e-05,0.00011805,0.000140677,0.00016527,0.000191832,0.000220361,0.000250857,0.000283321,0.000317752,0.000354151,0.000392517,0.000432851,0.000475152,0.00051942,0.000565656,0.000613858,0.000664028,0.000716165,0.000770268,0.000826338,0.000884373,0.000944375,0.00100634,0.00107028,0.00113617,0.00120403,0.00127386,0.00134565,0.00141939,0.0014951,0.00157277,0.0016524,0.00173398,0.00181752,0.00190301,0.00199046,0.00207985,0.00217118,0.00226446,0.00235968,0.00245683,0.00255592,0.00265693,0.00275987,0.00286472,0.00297147,0.00308014,0.0031907,0.00330314,0.00341747,0.00353367,0.00365172,0.00377162,0.00389336,0.00401692,0.00414229,0.00426946,0.0043984,0.00452909,0.00466153,0.00479569,0.00493154,0.00506906,0.00520823,0.00534902,0.0054914,0.00563534,0.00578081,0.00592777,0.00607618,0.006226,0.0063772,0.00652973,0.00668354,0.00683857,0.00699479,0.00715212,0.00731052,0.00746992,0.00763026,0.00779146,0.00795346,0.00811618,0.00827954,0.00844347,0.00860787,0.00877265,0.00893772,0.00910298,0.00926834,0.00943368,0.00959889,0.00976387,0.00992849,0.0100926,0.0102562,0.010419,0.0105809,0.0107419,0.0109017,0.0110602,0.0112173,0.0113728,0.0115265,0.0116784,0.0118281,0.0119757,0.0121209,0.0122635,0.0124034,0.0125403,0.0126742,0.0128049,0.0129321,0.0130557,0.0131756,0.0132914,0.0134032,0.0135107,0.0136137,0.013712,0.0138056,0.0138941,0.0139776,0.0140557,0.0141284,0.0141955,0.0142569,0.0143124,0.0143618,0.0144051,0.0144422,0.0144728,0.014497,0.0145146,0.0145255,0.0145296,0.0145268,0.0145171,0.0145004,0.0144766,0.0144456,0.0144076,0.0143622,0.0143097,0.0142499,0.0141827,0.0141083,0.0140265,0.0139373,0.0138408,0.0137369,0.0136257,0.0135071,0.0133811,0.0132478,0.013107,0.0129589,0.0128033,0.0126403,0.0124698,0.0122918,0.0121062,0.0119129,0.0117118,0.0115029,0.0112859,0.0110607,0.0108271,0.0105848,0.0103335,0.0100727,0.00980218,0.00952123,0.00922923,0.00892539,0.00860875,0.00827812,0.00793204,0.00756869,0.00718574,0.00678022,0.00634815,0.00588415,0.00538062,0.00482635,0.00420377,0.00348332,0.00261132,0.00148841,0,
0,5.90251e-06,1.47563e-05,2.65613e-05,4.13176e-05,5.90251e-05,7.96839e-05,0.000103294,0.000129855,0.000159368,0.000191832,0.000227247,0.000265613,0.000306931,0.0003512,0.00039842,0.000448591,0.000501714,0.000557788,0.000616813,0.000678789,0.000743716,0.000811594,0.000882423,0.000956202,0.00103293,0.00111261,0.00119524,0.00128082,0.00136935,0.00146083,0.00155525,0.00165263,0.00175295,0.00185621,0.00196242,0.00207157,0.00218367,0.0022987,0.00241668,0.00253759,0.00266143,0.00278821,0.00291791,0.00305054,0.00318609,0.00332455,0.00346593,0.00361021,0.0037574,0.00390747,0.00406044,0.00421628,0.004375,0.00453657,0.004701,0.00486826,0.00503835,0.00521125,0.00538695,0.00556544,0.00574668,0.00593067,0.00611739,0.00630681,0.0064989,0.00669365,0.00689102,0.00709099,0.00729352,0.00749858,0.00770613,0.00791613,0.00812854,0.00834332,0.00856041,0.00877977,0.00900135,0.00922507,0.00945089,0.00967873,0.00990854,0.0101402,0.0103737,0.010609,0.0108458,0.0110842,0.0113241,0.0115654,0.0118078,0.0120515,0.0122961,0.0125417,0.012788,0.013035,0.0132825,0.0135304,0.0137784,0.0140266,0.0142746,0.0145224,0.0147697,0.0150165,0.0152624,0.0155073,0.015751,0.0159933,0.0162341,0.016473,0.0167098,0.0169444,0.0171765,0.0174059,0.0176323,0.0178555,0.0180752,0.0182912,0.0185033,0.0187111,0.0189145,0.0191131,0.0193067,0.019495,0.0196778,0.0198548,0.0200257,0.0201904,0.0203484,0.0204996,0.0206437,0.0207805,0.0209097,0.021031,0.0211443,0.0212493,0.0213458,0.0214336,0.0215125,0.0215822,0.0216426,0.0216935,0.0217348,0.0217662,0.0217876,0.0217989,0.0218,0.0217907,0.021771,0.0217407,0.0216997,0.021648,0.0215855,0.0215121,0.0214279,0.0213327,0.0212265,0.0211093,0.0209811,0.0208419,0.0206916,0.0205303,0.0203579,0.0201745,0.01998,0.0197744,0.0195578,0.01933,0.0190911,0.018841,0.0185797,0.018307,0.0180229,0.0177273,0.01742,0.0171007,0.0167693,0.0164255,0.0160689,0.015699,0.0153154,0.0149175,0.0145046,0.0140757,0.0136298,0.0131656,0.0126816,0.0121759,0.0116462,0.0110894,0.0105019,0.0098788,0.00921384,0.0084984,0.00772052,0.00686298,0.0059001,0.00479284,0.00348376,0.00190404,0,
0,9.83751e-06,2.361e-05,4.13176e-05,6.29601e-05,8.85377e-05,0.00011805,0.000151498,0.00018888,0.000230198,0.000275451,0.000324638,0.000377761,0.000434819,0.000495812,0.000560739,0.000629602,0.0007024,0.000779133,0.0008598,0.000944402,0.00103294,0.00112541,0.00122182,0.00132216,0.00142643,0.00153464,0.00164678,0.00176285,0.00188285,0.00200679,0.00213466,0.00226645,0.00240218,0.00254183,0.00268541,0.00283291,0.00298433,0.00313967,0.00329893,0.0034621,0.00362919,0.00380018,0.00397507,0.00415386,0.00433654,0.00452311,0.00471356,0.00490788,0.00510606,0.0053081,0.00551398,0.0057237,0.00593724,0.00615459,0.00637573,0.00660065,0.00682933,0.00706175,0.0072979,0.00753774,0.00778126,0.00802842,0.00827921,0.00853359,0.00879152,0.00905297,0.00931791,0.00958628,0.00985806,0.0101332,0.0104116,0.0106933,0.0109781,0.0112661,0.0115571,0.0118512,0.0121481,0.0124479,0.0127504,0.0130556,0.0133634,0.0136736,0.0139862,0.0143011,0.014618,0.014937,0.0152579,0.0155805,0.0159048,0.0162304,0.0165574,0.0168855,0.0172146,0.0175444,0.0178749,0.0182057,0.0185367,0.0188677,0.0191985,0.0195288,0.0198584,0.0201871,0.0205146,0.0208406,0.0211649,0.0214872,0.0218073,0.0221247,0.0224393,0.0227508,0.0230587,0.0233629,0.023663,0.0239586,0.0242494,0.0245351,0.0248154,0.0250899,0.0253582,0.02562,0.025875,0.0261228,0.026363,0.0265953,0.0268193,0.0270348,0.0272413,0.0274385,0.0276261,0.0278037,0.0279711,0.0281278,0.0282736,0.0284083,0.0285314,0.0286428,0.0287421,0.0288291,0.0289035,0.0289652,0.0290138,0.0290493,0.0290713,0.0290797,0.0290744,0.0290552,0.0290219,0.0289745,0.0289128,0.0288368,0.0287463,0.0286412,0.0285216,0.0283874,0.0282385,0.028075,0.0278967,0.0277037,0.027496,0.0272735,0.0270363,0.0267844,0.0265177,0.0262363,0.02594,0.025629,0.025303,0.0249622,0.0246063,0.0242353,0.023849,0.0234473,0.0230298,0.0225964,0.0221467,0.0216802,0.0211965,0.020695,0.0201749,0.0196354,0.0190755,0.0184938,0.017889,0.0172592,0.0166022,0.0159154,0.0151955,0.0144383,0.0136387,0.01279,0.0118835,0.0109077,0.00984705,0.00868009,0.00737759,0.00590098,0.00420495,0.00224716,0,
0,1.47563e-05,3.44313e-05,5.90251e-05,8.85377e-05,0.000122969,0.000162319,0.000206588,0.000255776,0.000309882,0.000368907,0.000432851,0.000501714,0.000575496,0.000654196,0.000737815,0.000826353,0.00091981,0.00101818,0.00112148,0.00122969,0.00134282,0.00146087,0.00158384,0.00171172,0.00184452,0.00198224,0.00212487,0.00227242,0.00242489,0.00258226,0.00274456,0.00291176,0.00308387,0.00326089,0.00344282,0.00362965,0.00382138,0.00401801,0.00421953,0.00442595,0.00463725,0.00485344,0.00507449,0.00530042,0.00553121,0.00576686,0.00600735,0.00625268,0.00650284,0.0067578,0.00701757,0.00728213,0.00755146,0.00782554,0.00810435,0.00838788,0.0086761,0.00896899,0.00926652,0.00956866,0.00987538,0.0101866,0.0105024,0.0108227,0.0111473,0.0114764,0.0118098,0.0121474,0.0124893,0.0128354,0.0131855,0.0135397,0.0138978,0.0142598,0.0146256,0.0149951,0.0153681,0.0157447,0.0161247,0.0165079,0.0168943,0.0172838,0.0176761,0.0180712,0.0184689,0.018869,0.0192714,0.0196759,0.0200824,0.0204905,0.0209002,0.0213112,0.0217233,0.0221363,0.0225499,0.0229639,0.023378,0.0237919,0.0242055,0.0246183,0.0250301,0.0254406,0.0258495,0.0262563,0.0266609,0.0270628,0.0274617,0.0278573,0.028249,0.0286366,0.0290197,0.0293979,0.0297707,0.0301377,0.0304986,0.0308529,0.0312001,0.0315399,0.0318718,0.0321954,0.0325101,0.0328157,0.0331115,0.0333973,0.0336725,0.0339368,0.0341896,0.0344307,0.0346594,0.0348755,0.0350786,0.0352682,0.0354439,0.0356055,0.0357525,0.0358846,0.0360014,0.0361027,0.0361881,0.0362574,0.0363102,0.0363464,0.0363657,0.0363679,0.0363528,0.0363202,0.03627,0.0362019,0.036116,0.036012,0.0358899,0.0357496,0.035591,0.0354141,0.0352189,0.0350053,0.0347733,0.0345228,0.034254,0.0339667,0.033661,0.0333369,0.0329943,0.0326333,0.0322538,0.0318558,0.0314392,0.0310039,0.0305498,0.0300767,0.0295845,0.0290729,0.0285417,0.0279903,0.0274184,0.0268254,0.0262107,0.0255734,0.0249127,0.0242273,0.023516,0.022777,0.0220085,0.0212081,0.020373,0.0194997,0.018584,0.0176205,0.0166028,0.0155224,0.0143688,0.0131282,0.0117828,0.01031,0.00868155,0.00686518,0.00482855,0.0025454,0,
0,2.06588e-05,4.72201e-05,7.96839e-05,0.00011805,0.000162319,0.00021249,0.000268564,0.000330541,0.00039842,0.000472201,0.000551886,0.000637472,0.000728962,0.000826353,0.000929648,0.00103884,0.00115394,0.00127495,0.00140185,0.00153465,0.00167336,0.00181797,0.00196848,0.00212489,0.00228721,0.00245542,0.00262953,0.00280954,0.00299545,0.00318725,0.00338495,0.00358854,0.00379802,0.0040134,0.00423466,0.0044618,0.00469482,0.00493372,0.00517849,0.00542913,0.00568563,0.00594799,0.00621619,0.00649024,0.00677012,0.00705582,0.00734733,0.00764464,0.00794773,0.0082566,0.00857122,0.00889158,0.00921766,0.00954943,0.00988688,0.01023,0.0105787,0.010933,0.0112928,0.0116582,0.0120291,0.0124054,0.012787,0.0131741,0.0135664,0.013964,0.0143667,0.0147745,0.0151874,0.0156052,0.016028,0.0164555,0.0168877,0.0173245,0.0177658,0.0182115,0.0186615,0.0191157,0.0195738,0.0200358,0.0205016,0.0209709,0.0214436,0.0219195,0.0223985,0.0228803,0.0233648,0.0238517,0.0243408,0.0248319,0.0253247,0.025819,0.0263144,0.0268108,0.0273078,0.0278051,0.0283025,0.0287995,0.0292958,0.0297912,0.0302851,0.0307773,0.0312673,0.0317548,0.0322394,0.0327205,0.0331978,0.0336709,0.0341392,0.0346023,0.0350598,0.0355111,0.0359558,0.0363933,0.0368232,0.0372449,0.0376579,0.0380617,0.0384557,0.0388395,0.0392125,0.0395741,0.0399239,0.0402613,0.0405857,0.0408968,0.0411938,0.0414765,0.0417441,0.0419963,0.0422326,0.0424525,0.0426556,0.0428413,0.0430094,0.0431593,0.0432907,0.0434033,0.0434966,0.0435703,0.0436242,0.0436579,0.0436712,0.0436638,0.0436354,0.043586,0.0435153,0.0434231,0.0433093,0.0431738,0.0430165,0.0428373,0.0426361,0.0424129,0.0421676,0.0419003,0.0416108,0.0412992,0.0409656,0.0406098,0.0402319,0.0398319,0.0394098,0.0389656,0.0384992,0.0380106,0.0374996,0.0369662,0.0364103,0.0358315,0.0352297,0.0346046,0.0339558,0.0332828,0.032585,0.0318617,0.0311121,0.0303352,0.0295298,0.0286945,0.0278276,0.0269272,0.0259906,0.0250152,0.0239974,0.022933,0.0218168,0.0206425,0.0194025,0.0180869,0.0166839,0.0151787,0.0135529,0.011785,0.00985057,0.00772448,0.00538414,0.00281257,0,
0,2.7545e-05,6.19764e-05,0.000103294,0.000151498,0.000206588,0.000268564,0.000337427,0.000413176,0.000495812,0.000585333,0.000681741,0.000785036,0.000895216,0.00101228,0.00113624,0.00126708,0.0014048,0.00154941,0.00170091,0.00185929,0.00202456,0.00219672,0.00237576,0.00256168,0.00275449,0.00295418,0.00316075,0.0033742,0.00359454,0.00382175,0.00405584,0.00429681,0.00454464,0.00479935,0.00506092,0.00532936,0.00560466,0.00588681,0.00617581,0.00647165,0.00677433,0.00708384,0.00740017,0.00772331,0.00805326,0.00838999,0.00873349,0.00908376,0.00944077,0.0098045,0.0101749,0.0105521,0.0109359,0.0113263,0.0117233,0.0121269,0.0125371,0.0129538,0.0133769,0.0138064,0.0142424,0.0146846,0.0151331,0.0155879,0.0160488,0.0165157,0.0169887,0.0174676,0.0179523,0.0184428,0.018939,0.0194407,0.0199478,0.0204603,0.020978,0.0215007,0.0220284,0.0225608,0.0230979,0.0236394,0.0241852,0.024735,0.0252888,0.0258462,0.0264071,0.0269712,0.0275382,0.0281081,0.0286803,0.0292548,0.0298311,0.030409,0.0309882,0.0315683,0.0321489,0.0327298,0.0333105,0.0338907,0.0344699,0.0350477,0.0356238,0.0361975,0.0367686,0.0373365,0.0379006,0.0384606,0.039016,0.039566,0.0401104,0.0406484,0.0411795,0.0417031,0.0422188,0.0427258,0.0432236,0.0437116,0.0441891,0.0446556,0.0451104,0.0455529,0.0459825,0.0463986,0.0468005,0.0471877,0.0475594,0.0479152,0.0482544,0.0485764,0.0488806,0.0491665,0.0494336,0.0496812,0.0499089,0.0501161,0.0503024,0.0504673,0.0506103,0.0507311,0.0508292,0.0509043,0.050956,0.0509839,0.0509878,0.0509674,0.0509224,0.0508527,0.050758,0.0506381,0.0504929,0.0503223,0.0501261,0.0499044,0.0496569,0.0493837,0.0490847,0.0487599,0.0484093,0.0480329,0.0476308,0.0472028,0.0467491,0.0462696,0.0457643,0.0452332,0.0446762,0.0440933,0.0434844,0.0428494,0.0421879,0.0414999,0.040785,0.0400427,0.0392728,0.0384744,0.0376471,0.0367898,0.0359017,0.0349815,0.0340277,0.0330387,0.0320125,0.0309466,0.0298382,0.0286839,0.0274796,0.0262204,0.0249003,0.0235123,0.0220478,0.0204961,0.0188449,0.0170792,0.0151817,0.0131333,0.0109139,0.00850456,0.00588928,0.00305659,0,
0,3.54151e-05,7.87002e-05,0.000129855,0.00018888,0.000255776,0.000330541,0.000413176,0.000503682,0.000602057,0.000708303,0.000822418,0.000944404,0.00107426,0.00121199,0.00135758,0.00151105,0.00167238,0.00184159,0.00201867,0.00220361,0.00239642,0.00259711,0.00280566,0.00302208,0.00324636,0.00347852,0.00371853,0.00396642,0.00422216,0.00448577,0.00475723,0.00503655,0.00532373,0.00561875,0.00592163,0.00623234,0.0065509,0.00687728,0.00721149,0.00755352,0.00790337,0.00826101,0.00862644,0.00899966,0.00938064,0.00976938,0.0101659,0.0105701,0.010982,0.0114015,0.0118288,0.0122636,0.0127061,0.0131562,0.0136138,0.0140788,0.0145514,0.0150314,0.0155187,0.0160134,0.0165153,0.0170245,0.0175408,0.0180641,0.0185945,0.0191318,0.0196759,0.0202267,0.0207842,0.0213483,0.0219187,0.0224955,0.0230784,0.0236673,0.0242622,0.0248627,0.0254688,0.0260804,0.0266971,0.0273188,0.0279453,0.0285764,0.0292119,0.0298514,0.0304948,0.0311418,0.031792,0.0324453,0.0331012,0.0337594,0.0344197,0.0350817,0.0357449,0.036409,0.0370736,0.0377382,0.0384025,0.0390659,0.0397281,0.0403884,0.0410465,0.0417017,0.0423537,0.0430017,0.0436452,0.0442837,0.0449166,0.0455432,0.046163,0.0467752,0.0473792,0.0479745,0.0485602,0.0491357,0.0497004,0.0502535,0.0507944,0.0513222,0.0518364,0.0523362,0.0528209,0.0532897,0.053742,0.054177,0.0545941,0.0549926,0.0553717,0.0557309,0.0560694,0.0563866,0.0566819,0.0569547,0.0572044,0.0574303,0.057632,0.057809,0.0579607,0.0580867,0.0581865,0.0582596,0.0583058,0.0583247,0.0583159,0.0582791,0.058214,0.0581205,0.0579982,0.0578471,0.0576669,0.0574575,0.0572189,0.0569509,0.0566534,0.0563265,0.0559701,0.0555842,0.0551688,0.0547239,0.0542496,0.0537458,0.0532125,0.0526498,0.0520577,0.0514361,0.050785,0.0501043,0.0493938,0.0486535,0.047883,0.0470822,0.0462506,0.0453877,0.0444931,0.043566,0.0426056,0.0416109,0.0405807,0.0395137,0.038408,0.0372619,0.0360729,0.0348383,0.0335547,0.0322183,0.0308246,0.029368,0.027842,0.026239,0.0245497,0.0227636,0.0208681,0.018849,0.016691,0.0143776,0.0118929,0.00922264,0.00635518,0.00328248,0,
0,4.42688e-05,9.73915e-05,0.000159368,0.000230198,0.000309882,0.00039842,0.000495812,0.000602057,0.000717156,0.00084111,0.000973917,0.00111558,0.00126609,0.00142546,0.00159368,0.00177076,0.00195669,0.00215147,0.00235511,0.0025676,0.00278895,0.00301914,0.00325819,0.00350609,0.00376284,0.00402844,0.00430288,0.00458618,0.00487832,0.0051793,0.00548913,0.00580779,0.00613528,0.00647161,0.00681677,0.00717075,0.00753354,0.00790514,0.00828555,0.00867475,0.00907273,0.00947949,0.00989502,0.0103193,0.0107523,0.011194,0.0116444,0.0121036,0.0125713,0.0130477,0.0135327,0.0140263,0.0145284,0.0150391,0.0155582,0.0160857,0.0166216,0.0171659,0.0177184,0.0182791,0.018848,0.019425,0.02001,0.0206029,0.0212037,0.0218122,0.0224283,0.023052,0.0236832,0.0243216,0.0249672,0.0256199,0.0262794,0.0269457,0.0276185,0.0282977,0.0289831,0.0296745,0.0303716,0.0310743,0.0317823,0.0324953,0.0332131,0.0339354,0.034662,0.0353924,0.0361264,0.0368636,0.0376037,0.0383462,0.0390909,0.0398373,0.0405849,0.0413333,0.0420821,0.0428307,0.0435788,0.0443256,0.0450708,0.0458137,0.0465538,0.0472904,0.048023,0.048751,0.0494737,0.0501903,0.0509004,0.051603,0.0522976,0.0529834,0.0536597,0.0543257,0.0549807,0.0556238,0.0562543,0.0568714,0.0574744,0.0580623,0.0586345,0.05919,0.0597281,0.060248,0.0607489,0.06123,0.0616905,0.0621296,0.0625466,0.0629407,0.0633111,0.0636572,0.0639783,0.0642736,0.0645426,0.0647845,0.0649988,0.0651849,0.0653422,0.0654703,0.0655686,0.0656367,0.0656742,0.0656806,0.0656557,0.065599,0.0655104,0.0653895,0.0652362,0.0650502,0.0648314,0.0645796,0.0642948,0.0639769,0.0636258,0.0632415,0.062824,0.0623732,0.0618893,0.0613722,0.060822,0.0602386,0.0596222,0.0589727,0.0582901,0.0575744,0.0568256,0.0560434,0.0552279,0.0543788,0.0534959,0.0525788,0.051627,0.0506402,0.0496175,0.0485582,0.0474615,0.046326,0.0451506,0.0439335,0.0426728,0.0413665,0.0400117,0.0386054,0.037144,0.0356232,0.034038,0.0323825,0.0306499,0.0288321,0.0269199,0.0249027,0.0227689,0.0205054,0.0180988,0.0155356,0.0128032,0.00989067,0.00678945,0.00349366,0,
